build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
733408469,eab4bc3d28b5dc547bb6dfac981b01595c565c3a,,loglevel-anycase,passed,3514,2020-10-06 17:52:40 UTC,733408470,733408471,733408472,733408473,733408474,733408475,733408476,733408477,733408478,733408479,733408480,733408481,733408482,733408494,push
733393026,4ca6a1563412c0dc4415eb74442dd9ac4518cb40,6394,master,passed,3533,2020-10-06 17:16:04 UTC,733393027,733393028,733393029,733393030,733393031,733393032,733393033,733393034,733393035,733393036,733393037,733393038,733393039,733393040,pull_request
733392657,6a29489f348e8ab1d4d69a170b65b09909660e96,,fix-detach,passed,3654,2020-10-06 17:01:42 UTC,733392658,733392659,733392660,733392661,733392662,733392663,733392664,733392665,733392666,733392667,733392668,733392669,733392670,733392671,push
733360473,66d2ea51ca8dff22dc11e6fd6119a3beedd83b51,,master,passed,3809,2020-10-06 15:18:37 UTC,733360474,733360475,733360476,733360477,733360478,733360479,733360480,733360481,733360482,733360483,733360484,733360485,733360486,733360487,push
733353838,c3e405d8845f19f33b0885755fe2ed1884542612,6392,master,errored,1978,2020-10-06 15:02:55 UTC,733353839,733353840,733353841,733353842,733353843,733353844,733353845,733353846,733353847,733353848,733353849,733353850,733353851,733353852,pull_request
733338628,85328afa23f1de868d90b3656be019af932a4fdf,6388,master,failed,765,2020-10-06 14:22:49 UTC,733338629,733338630,733338631,733338632,733338633,733338634,733338635,733338636,733338637,733338638,733338639,733338640,733338641,733338642,pull_request
733338572,9b0881310b77687daa3e3f6596b131cc6e1d9457,,celery-multi-fix,failed,804,2020-10-06 14:18:23 UTC,733338573,733338574,733338575,733338576,733338577,733338578,733338579,733338580,733338581,733338582,733338583,733338584,733338585,733338586,push
733253997,112acc45e031b052c41d4b0924f8c105f1804822,6392,master,passed,3449,2020-10-06 10:05:29 UTC,733253998,733253999,733254000,733254001,733254002,733254003,733254004,733254005,733254006,733254007,733254008,733254009,733254010,733254011,pull_request
732999047,9eac689aa904e88b8327122629538980cd4ef6c9,,master,passed,3676,2020-10-05 15:22:13 UTC,732999048,732999049,732999050,732999051,732999052,732999053,732999054,732999055,732999056,732999057,732999058,732999059,732999060,732999061,push
732943524,1f7815073ab4fd0cf37e352a2dea1447a189e433,6390,master,passed,3428,2020-10-05 12:18:31 UTC,732943525,732943527,732943528,732943529,732943530,732943532,732943533,732943534,732943535,732943536,732943537,732943538,732943539,732943540,pull_request
732855888,243d475b199f13ac2aa85d4225abd3a094ae781f,,master,passed,3469,2020-10-05 05:10:37 UTC,732855889,732855890,732855891,732855892,732855893,732855894,732855895,732855896,732855897,732855898,732855899,732855900,732855901,732855902,push
732752212,54917d7f0d9b806b1a94ea57ff84318b3ed25839,6385,master,passed,3626,2020-10-04 17:14:40 UTC,732752213,732752214,732752215,732752216,732752217,732752218,732752219,732752220,732752221,732752222,732752223,732752224,732752225,732752226,pull_request
732752009,f0ead242900633a3c62c1b754df45a3b06330622,6385,master,canceled,0,,732752010,732752011,732752012,732752013,732752014,732752015,732752016,732752017,732752018,732752019,732752020,732752021,732752022,732752023,pull_request
732747877,a2ea5d4d3f4196c8b74d9d516eb2b7d48782804b,6388,master,passed,3589,2020-10-04 16:44:18 UTC,732747878,732747879,732747880,732747881,732747882,732747885,732747886,732747887,732747888,732747889,732747890,732747891,732747892,732747893,pull_request
732747347,52a7cc7a46bc13fa30c356b7caca2268c239f5c1,,celery-multi-fix,passed,3398,2020-10-04 16:39:41 UTC,732747348,732747349,732747350,732747351,732747352,732747353,732747354,732747355,732747356,732747357,732747358,732747359,732747360,732747361,push
732701755,7288147d65a32b726869ed887d99e4bfd8c070e2,,master,passed,3463,2020-10-04 13:03:56 UTC,732701756,732701757,732701758,732701759,732701760,732701761,732701762,732701763,732701764,732701765,732701766,732701767,732701768,732701769,push
732694329,e545fec7b32f28ed271dd9f2924a13549ba046ce,6387,master,passed,3469,2020-10-04 12:03:34 UTC,732694330,732694331,732694332,732694333,732694334,732694337,732694338,732694339,732694340,732694341,732694342,732694343,732694344,732694345,pull_request
732676176,1e74bf2b97663da6d8019ca18b11923b68987bc7,6387,master,passed,3375,2020-10-04 09:27:11 UTC,732676177,732676178,732676179,732676180,732676181,732676182,732676183,732676184,732676185,732676186,732676187,732676188,732676189,732676190,pull_request
732024584,02544721f36d84dee9ffdb6a1c40014e1a1fcc7b,6385,master,passed,3449,2020-10-01 17:58:03 UTC,732024585,732024586,732024587,732024588,732024589,732024590,732024591,732024592,732024593,732024594,732024595,732024596,732024597,732024598,pull_request
731955041,8767df022a9175db3520c0dfb5d3d562711383f2,,master,passed,3592,2020-10-01 14:33:04 UTC,731955042,731955043,731955044,731955045,731955046,731955047,731955048,731955049,731955051,731955053,731955054,731955055,731955056,731955057,push
731936535,8e8591b84ec894d22257f1dabe1eeffb7a1dd995,6383,master,passed,3644,2020-10-01 13:45:23 UTC,731936536,731936537,731936538,731936539,731936540,731936541,731936542,731936543,731936544,731936545,731936546,731936547,731936548,731936551,pull_request
731935732,86e0d933ecaf588fee1903708c413edb3188dd24,,master,passed,3687,2020-10-01 13:29:09 UTC,731935733,731935734,731935735,731935736,731935737,731935738,731935739,731935740,731935741,731935742,731935743,731935744,731935745,731935746,push
731934677,ef2cfe2b7bb9311b14edeeb9af13789a6cac9ffd,,cli-ux-imporvements-app-fails-to-load,passed,3523,2020-10-01 13:24:22 UTC,731934678,731934679,731934680,731934681,731934682,731934683,731934684,731934685,731934686,731934687,731934688,731934689,731934690,731934691,push
731877014,c41a5cfe363e6359aebcce553f02d11803e0ead0,,master,passed,3472,2020-10-01 09:30:27 UTC,731877015,731877016,731877017,731877018,731877019,731877020,731877021,731877022,731877023,731877024,731877025,731877026,731877027,731877028,push
731649051,03e336aa23541add8ca06656077e293d11bf83ca,6354,master,failed,3837,2020-09-30 16:07:20 UTC,731649052,731649053,731649054,731649055,731649056,731649057,731649058,731649059,731649060,731649061,731649062,731649063,731649064,731649065,pull_request
731646076,431fffd7f29824cc08d566ed40bf398579979820,,master,passed,3633,2020-09-30 15:54:15 UTC,731646077,731646078,731646079,731646080,731646081,731646082,731646083,731646084,731646085,731646086,731646087,731646088,731646089,731646090,push
731595642,ce4f759a5766331285c779ed87b724a755d18b74,,master,passed,3507,2020-09-30 13:37:17 UTC,731595643,731595644,731595645,731595646,731595647,731595648,731595649,731595650,731595651,731595652,731595653,731595654,731595655,731595656,push
731576270,f7284bc0151b86c8c79f7d7a17bd10245de52168,6378,master,passed,3412,2020-09-30 12:30:15 UTC,731576271,731576272,731576273,731576274,731576275,731576276,731576277,731576278,731576279,731576280,731576281,731576282,731576283,731576284,pull_request
731576240,322993f0a799c835045123fbab7967018988fc4e,,custom-error-message-for-app,passed,3523,2020-09-30 12:22:22 UTC,731576241,731576242,731576243,731576244,731576245,731576246,731576247,731576248,731576249,731576250,731576251,731576252,731576253,731576254,push
731575979,282191ef87328edce9d043d75b961a9faec770dd,6378,master,canceled,0,,731575980,731575981,731575982,731575983,731575984,731575985,731575986,731575987,731575988,731575989,731575990,731575991,731575992,731575993,pull_request
731575721,9939ba8700aa188f7779c5a407df4e39e32ebc33,,custom-error-message-for-app,errored,1278,2020-09-30 12:17:35 UTC,731575722,731575723,731575724,731575725,731575726,731575727,731575728,731575729,731575730,731575731,731575732,731575733,731575734,731575735,push
731565901,d3f2d0bca34007806a1c8582b9c8959d216eef4f,,update-systemd-extras,passed,3566,2020-09-30 11:42:05 UTC,731565902,731565903,731565904,731565905,731565906,731565907,731565908,731565909,731565910,731565911,731565912,731565913,731565914,731565917,push
731564163,f950a2c3b5c4d27fb619781d9d0891fd38858fc2,6377,master,errored,203,2020-09-30 11:28:38 UTC,731564164,731564165,731564166,731564167,731564168,731564169,731564170,731564171,731564172,731564173,731564174,731564175,731564176,731564177,pull_request
731564142,d07f8b3782cb1cbd5aa8b6c4f61759a4934fe848,,revert-6376-revert-6367-patch-1,errored,199,2020-09-30 11:25:23 UTC,731564143,731564144,731564145,731564146,731564147,731564148,731564149,731564150,731564151,731564152,731564153,731564154,731564155,731564156,push
731560365,f05e82a32a737c4222ece0b446e7fb2fd8cc883f,,master,passed,3606,2020-09-30 11:19:31 UTC,731560366,731560367,731560368,731560369,731560370,731560371,731560372,731560373,731560374,731560375,731560376,731560377,731560378,731560379,push
731559035,4013166c6297c5d8e66c5b5e214dc54adfb769c6,6376,master,errored,204,2020-09-30 11:17:01 UTC,731559036,731559037,731559038,731559039,731559040,731559041,731559042,731559043,731559044,731559045,731559046,731559047,731559048,731559049,pull_request
731558854,d1d88a5b6ea300fc8db27963b53939778e18d9ed,,revert-6367-patch-1,errored,757,2020-09-30 11:01:25 UTC,731558855,731558856,731558857,731558858,731558859,731558860,731558861,731558862,731558863,731558864,731558865,731558866,731558867,731558868,push
731557918,6f212cda8297616260ae3cc0d406a0b4253f974e,6373,master,passed,3415,2020-09-30 10:56:46 UTC,731557919,731557920,731557921,731557922,731557923,731557924,731557925,731557926,731557927,731557928,731557929,731557930,731557931,731557938,pull_request
731555573,cc980445d80f008a1b66f423fbb80bc666e13e6f,6373,master,failed,824,2020-09-30 10:45:20 UTC,731555574,731555575,731555576,731555577,731555578,731555579,731555580,731555581,731555582,731555583,731555584,731555585,731555586,731555587,pull_request
731543162,96ec6db611f86f44a99f58d107c484dc011110ce,,master,passed,3402,2020-09-30 09:55:55 UTC,731543163,731543164,731543165,731543166,731543167,731543168,731543169,731543170,731543171,731543172,731543173,731543174,731543175,731543176,push
731533490,6d270b94642188be774e228f97fd6af89ac547af,,master,passed,3706,2020-09-30 09:07:30 UTC,731533491,731533492,731533493,731533494,731533495,731533496,731533497,731533498,731533499,731533500,731533501,731533502,731533503,731533504,push
731532606,0f1a53b84ab15e15bb257c4d9ce2b3459d2ed176,,master,canceled,0,,731532607,731532608,731532609,731532610,731532611,731532612,731532613,731532614,731532615,731532616,731532617,731532618,731532619,731532620,push
731530780,cd8782feca5d961d08a1a46925e495b120dc3241,,master,passed,3489,2020-09-30 08:48:59 UTC,731530781,731530782,731530783,731530784,731530785,731530786,731530787,731530788,731530789,731530790,731530791,731530792,731530793,731530794,push
731487339,f6ad4fd2e4569f5425304c05d8c133104d4393e1,6375,master,passed,3540,2020-09-30 04:23:29 UTC,731487340,731487341,731487342,731487343,731487344,731487345,731487346,731487347,731487348,731487349,731487350,731487351,731487352,731487353,pull_request
731412806,e853750ccfde83c61a104e0b4e5c85bfffa3df8c,6374,master,passed,3477,2020-09-29 21:15:16 UTC,731412807,731412808,731412809,731412810,731412811,731412812,731412813,731412814,731412815,731412816,731412817,731412818,731412819,731412820,pull_request
731395626,b1cbd4bb79a94cb9b2d5936b97ebac916525dda1,6374,master,failed,3491,2020-09-29 20:08:03 UTC,731395627,731395628,731395629,731395630,731395631,731395632,731395633,731395634,731395635,731395636,731395637,731395638,731395639,731395640,pull_request
731375240,7e2bc613387c3457a8f5cc19f91145249951b90e,6298,master,passed,3474,2020-09-29 18:51:49 UTC,731375241,731375242,731375243,731375244,731375245,731375246,731375247,731375248,731375249,731375250,731375251,731375252,731375253,731375254,pull_request
731370175,3f9dac6bddc46423361622197ba70c5eb69e3a99,6298,master,failed,861,2020-09-29 18:30:17 UTC,731370176,731370177,731370178,731370179,731370180,731370181,731370182,731370183,731370184,731370185,731370186,731370187,731370188,731370189,pull_request
731367883,4afeb370a1dafd936b780ad12317eb51467e5db3,6298,master,failed,824,2020-09-29 18:22:32 UTC,731367884,731367885,731367886,731367887,731367888,731367889,731367890,731367891,731367892,731367893,731367894,731367895,731367896,731367897,pull_request
731326138,65e40a99d1df34abf02b66287f579c6682d3cd83,6374,master,failed,1063,2020-09-29 15:47:06 UTC,731326139,731326140,731326141,731326142,731326143,731326144,731326145,731326146,731326147,731326148,731326149,731326150,731326151,731326152,pull_request
731255140,b2419c66d68b803270ac91d3cbb98a03c6143e85,6373,master,passed,3505,2020-09-29 11:44:02 UTC,731255141,731255142,731255143,731255144,731255145,731255146,731255147,731255148,731255149,731255150,731255151,731255152,731255153,731255154,pull_request
730839379,09846e9ed0b31c03a7371cf2cc867bb1eedcddde,6342,master,failed,2428,2020-09-28 04:36:49 UTC,730839380,730839381,730839382,730839383,730839384,730839385,730839386,730839387,730839388,730839389,730839390,730839391,730839392,730839393,pull_request
730839308,1eadf64f1070b35d53fbf48c262ecb8469ae6578,6354,master,failed,2389,2020-09-28 04:32:11 UTC,730839309,730839310,730839311,730839312,730839313,730839314,730839315,730839316,730839317,730839318,730839319,730839320,730839321,730839322,pull_request
730832672,ea37db1410c83271e06d78a564983cba3732a1b1,,master,failed,2411,2020-09-28 03:47:44 UTC,730832673,730832674,730832675,730832676,730832677,730832678,730832679,730832680,730832681,730832682,730832683,730832684,730832685,730832686,push
730404551,ba58ae90c724e7e0a5f6a0bccf551bcce0454fca,6367,master,passed,3609,2020-09-25 22:42:17 UTC,730404552,730404553,730404554,730404555,730404556,730404557,730404558,730404559,730404560,730404561,730404563,730404564,730404565,730404567,pull_request
730219970,8499ad5dcbbdb4f6529a943e635de61a73770f49,6365,master,passed,3469,2020-09-25 10:54:38 UTC,730219971,730219972,730219973,730219974,730219975,730219976,730219977,730219978,730219979,730219980,730219981,730219982,730219983,730219984,pull_request
729976305,5e05400dbe6054659b8818fd1ae56a7610a7f741,,v5.0.0,passed,3544,2020-09-24 15:17:15 UTC,729976306,729976307,729976308,729976309,729976310,729976311,729976312,729976313,729976314,729976315,729976317,729976318,729976319,729976322,push
729976270,5e05400dbe6054659b8818fd1ae56a7610a7f741,,master,passed,3734,2020-09-24 15:02:32 UTC,729976272,729976273,729976274,729976275,729976276,729976277,729976278,729976279,729976280,729976281,729976282,729976283,729976284,729976285,push
729967563,661f6b14c40b225eb838cf012070b5f9cd9ed306,,master,failed,3535,2020-09-24 14:37:45 UTC,729967564,729967565,729967566,729967567,729967568,729967569,729967570,729967571,729967572,729967573,729967574,729967575,729967576,729967577,push
729681948,a5ee635031a9a208a245350c8e4a058dc7b05109,,master,passed,3480,2020-09-23 16:25:20 UTC,729681949,729681950,729681951,729681952,729681953,729681954,729681955,729681956,729681957,729681958,729681959,729681960,729681961,729681962,push
729677590,b7ddd8a2659436cba61596beb308cdb79bd7a563,,master,canceled,0,,729677591,729677592,729677593,729677594,729677595,729677596,729677597,729677598,729677599,729677600,729677601,729677602,729677603,729677604,push
729650836,5a919c06793b394c4ea0d65b14bb9ae167a920c8,,master,passed,3734,2020-09-23 15:14:28 UTC,729650837,729650838,729650839,729650840,729650841,729650842,729650843,729650844,729650845,729650846,729650847,729650848,729650849,729650852,push
729629762,14c71531a5f470c508b398c3d70c1e56f5d8d345,6353,master,passed,3846,2020-09-23 14:38:02 UTC,729629763,729629764,729629765,729629766,729629767,729629768,729629769,729629770,729629771,729629772,729629773,729629774,729629775,729629776,pull_request
729629747,400416a7378e5c43603a6c7126469bd7d891c7b0,,warn-on-deprecated-settings,passed,3549,2020-09-23 14:17:36 UTC,729629748,729629749,729629750,729629751,729629752,729629753,729629754,729629755,729629756,729629757,729629758,729629759,729629760,729629761,push
729620397,11ef4c661941d857859faab6f3102f1947662bdb,6360,master,passed,3662,2020-09-23 13:57:49 UTC,729620398,729620399,729620400,729620401,729620402,729620403,729620404,729620405,729620406,729620407,729620408,729620409,729620410,729620411,pull_request
729620271,802ead0379767c1032e441b6c6275db263939963,,master,passed,3559,2020-09-23 13:41:26 UTC,729620272,729620273,729620274,729620275,729620276,729620277,729620278,729620279,729620280,729620281,729620282,729620283,729620284,729620285,push
729620213,f2dffc78a21920d1b5730901ed7b6671b93db725,,remove-amqp-backend,passed,3590,2020-09-23 13:36:06 UTC,729620214,729620215,729620216,729620217,729620218,729620219,729620220,729620221,729620222,729620223,729620224,729620225,729620226,729620227,push
729617271,b0e922eebc4a770bd011ef62d5b9a887df19fe50,,remove-amqp-backend,errored,2354,2020-09-23 13:20:35 UTC,729617272,729617273,729617274,729617275,729617276,729617278,729617279,729617281,729617283,729617284,729617285,729617286,729617287,729617288,push
729579595,d505db6b3c68e20778e044e49a1627808a2e11c5,,master,passed,3398,2020-09-23 10:35:46 UTC,729579596,729579597,729579598,729579599,729579600,729579601,729579602,729579603,729579604,729579605,729579606,729579607,729579608,729579609,push
728999532,937844c048d9f8245dc6f0c3c349cf9d7d903cda,,master,passed,3537,2020-09-21 14:14:53 UTC,728999533,728999534,728999535,728999536,728999537,728999538,728999539,728999540,728999541,728999542,728999543,728999544,728999545,728999546,push
728971213,a211e8e290106d17999ab490948969a5169a220c,,master,passed,3521,2020-09-21 12:45:47 UTC,728971214,728971215,728971216,728971217,728971218,728971219,728971220,728971221,728971223,728971224,728971226,728971227,728971228,728971229,push
728969066,782bac07ab711e0965f457ef4a379944848def70,,master,passed,3446,2020-09-21 12:21:31 UTC,728969067,728969068,728969069,728969070,728969071,728969072,728969073,728969074,728969075,728969076,728969077,728969078,728969079,728969080,push
728966751,a09439e7501444687e9b935461fd77430b552668,,master,passed,3547,2020-09-21 12:10:27 UTC,728966752,728966753,728966754,728966755,728966756,728966757,728966758,728966759,728966760,728966761,728966762,728966763,728966764,728966765,push
728947872,5cdf575f59d42afad84d1c4740fb9b322b2814ac,6357,master,passed,3444,2020-09-21 10:41:14 UTC,728947873,728947874,728947875,728947876,728947877,728947878,728947879,728947880,728947881,728947882,728947883,728947884,728947885,728947886,pull_request
728947820,1b30740429fbc7ab9f502ea3301891224454d454,,logger-utf-8-encoding,passed,3480,2020-09-21 10:37:32 UTC,728947821,728947822,728947823,728947824,728947825,728947826,728947827,728947828,728947829,728947830,728947831,728947832,728947833,728947834,push
728921968,5a0c45857640f2415567736ad7ad2b7ae69e1304,,master,passed,3419,2020-09-21 09:03:57 UTC,728921969,728921970,728921971,728921972,728921973,728921974,728921975,728921976,728921977,728921978,728921979,728921980,728921981,728921982,push
728620154,f6b3e13f5cb69eb4fef5ff202b54f8e8a51737b1,,master,passed,3583,2020-09-19 18:41:45 UTC,728620156,728620157,728620159,728620160,728620162,728620163,728620164,728620165,728620166,728620167,728620168,728620169,728620170,728620171,push
728244323,9d31594236beaaafd67e67de578204e08e5b75b3,6342,master,failed,3668,2020-09-18 06:37:32 UTC,728244324,728244325,728244326,728244327,728244328,728244329,728244330,728244331,728244332,728244333,728244334,728244335,728244336,728244337,pull_request
728244090,a4c8547f68f7baabff8715023c95d9c5bca4d0e6,6354,master,failed,3472,2020-09-18 06:34:04 UTC,728244091,728244093,728244094,728244095,728244097,728244098,728244099,728244100,728244101,728244102,728244103,728244104,728244105,728244106,pull_request
728238498,df7da77dcca22282cd0b39ea8e09f186ad2de071,6354,master,failed,3826,2020-09-18 05:59:15 UTC,728238501,728238505,728238506,728238507,728238508,728238509,728238510,728238511,728238512,728238513,728238514,728238515,728238516,728238517,pull_request
728238122,9cca569540e4e65e03fa1182c4e3c8100fa184b7,6342,master,failed,3830,2020-09-18 05:55:48 UTC,728238123,728238124,728238125,728238126,728238127,728238128,728238129,728238130,728238131,728238132,728238133,728238134,728238135,728238136,pull_request
727956019,14a3524253f7769118fcb23de12b6707f38a1701,,master,passed,3764,2020-09-17 09:21:02 UTC,727956020,727956021,727956022,727956023,727956024,727956025,727956026,727956027,727956028,727956029,727956030,727956031,727956032,727956033,push
727951461,2fb3bfcd5204965ecbdfd0096534104e76e1742d,6353,master,passed,3433,2020-09-17 09:05:40 UTC,727951462,727951463,727951464,727951465,727951466,727951467,727951468,727951469,727951470,727951471,727951472,727951473,727951474,727951475,pull_request
727951444,4b9ad92992fd8b909fb1eaf8f928a7b5cf5ad452,,warn-on-deprecated-settings,passed,3432,2020-09-17 09:01:01 UTC,727951445,727951446,727951447,727951448,727951449,727951450,727951451,727951452,727951453,727951454,727951455,727951456,727951457,727951458,push
727951256,ebfe2eadf556317021dd1161aa6f223cbbb0c1cd,6353,master,canceled,0,,727951257,727951258,727951259,727951260,727951261,727951262,727951263,727951264,727951265,727951266,727951267,727951268,727951269,727951274,pull_request
727945979,8857284c9c517b3a405eb37477c4c0bc110d4aa3,,warn-on-deprecated-settings,passed,3560,2020-09-17 08:34:23 UTC,727945980,727945981,727945982,727945983,727945984,727945985,727945986,727945987,727945988,727945989,727945990,727945991,727945992,727945993,push
727940110,e8b3e84c5f8b98edf6577c0d6e909edd801119b8,,master,passed,3671,2020-09-17 08:05:29 UTC,727940111,727940112,727940113,727940114,727940115,727940116,727940117,727940118,727940119,727940120,727940121,727940122,727940123,727940124,push
727879557,e3f1ed33f83578c9e84b04a9b03280b16731a973,6342,master,failed,3536,2020-09-17 08:55:29 UTC,727879558,727879559,727879560,727879561,727879562,727879563,727879564,727879565,727879566,727879567,727879568,727879569,727879570,727879571,pull_request
727603058,a2a7665c780a865a6f850248364a9a917527671c,6342,master,failed,889,2020-09-16 06:10:26 UTC,727603059,727603060,727603061,727603062,727603063,727603064,727603065,727603066,727603067,727603068,727603069,727603070,727603071,727603074,pull_request
727600909,3d3c64729b1779ec58522eb4776f210aa24e71b1,6342,master,failed,863,2020-09-16 05:57:11 UTC,727600910,727600911,727600912,727600913,727600914,727600915,727600916,727600917,727600918,727600919,727600920,727600921,727600922,727600923,pull_request
727595787,3bcd6209c5d6b4717405c8ded462cc75dec351c7,6342,master,failed,882,2020-09-16 05:24:40 UTC,727595788,727595789,727595790,727595791,727595792,727595793,727595794,727595795,727595796,727595797,727595798,727595799,727595800,727595801,pull_request
727590710,8a7cd1e4d4c74ac08166c679bc4268cafbd5d7d9,6342,master,failed,894,2020-09-16 04:58:15 UTC,727590711,727590712,727590713,727590714,727590715,727590716,727590717,727590718,727590719,727590720,727590721,727590722,727590723,727590724,pull_request
727055199,9b5f6f5531f45525e904cef114d653a93f1c9635,,master,passed,3622,2020-09-14 14:52:50 UTC,727055200,727055201,727055203,727055204,727055205,727055207,727055208,727055210,727055211,727055212,727055213,727055214,727055215,727055216,push
727054777,d28e340370daafb8b4550555a71089224a2442b3,,master,canceled,-1,2020-09-14 14:41:56 UTC,727054778,727054779,727054780,727054781,727054782,727054783,727054784,727054785,727054786,727054787,727054788,727054789,727054790,727054791,push
725974776,2e5ad55577251dc2aee565d541cd6332fc172ca0,,master,passed,4187,2020-09-10 15:23:52 UTC,725974777,725974778,725974779,725974780,725974781,725974782,725974783,725974784,725974785,725974786,725974787,725974788,725974789,725974790,push
725958603,11db87aa4c3ef9779b0d5a75b95d275d8a39ff6e,6328,master,passed,3645,2020-09-10 14:55:18 UTC,725958604,725958605,725958606,725958607,725958608,725958611,725958615,725958616,725958619,725958621,725958622,725958623,725958624,725958625,pull_request
725890086,9df857021384f095a5ecc645762024b8e6c04e75,6328,master,passed,3729,2020-09-10 11:09:54 UTC,725890087,725890089,725890091,725890092,725890093,725890094,725890095,725890096,725890097,725890098,725890099,725890100,725890101,725890106,pull_request
725889745,afa0a02f788c5dad583316d099f2cee73c1e11be,6328,master,passed,4688,2020-09-10 11:05:32 UTC,725889748,725889751,725889752,725889753,725889754,725889755,725889756,725889757,725889758,725889759,725889760,725889761,725889762,725889763,pull_request
725877222,acaf3976f3df13c2671b8c78f31a9f507488292c,,master,passed,3027,2020-09-10 10:33:27 UTC,725877223,725877224,725877225,725877226,725877227,725877228,725877229,725877230,725877231,725877232,725877233,725877234,push
725875301,84329f12c77dc6aadbea35fa13101bf3ea59c5fd,,master,passed,3007,2020-09-10 10:13:37 UTC,725875302,725875303,725875304,725875305,725875306,725875307,725875308,725875309,725875310,725875311,725875312,725875313,push
725875196,0233b80dd87520f7c3e61d8536b0abe5323bfba7,,v4.5,passed,3475,2020-09-10 10:08:52 UTC,725875197,725875198,725875199,725875200,725875201,725875202,725875203,725875204,725875205,725875206,725875207,725875208,725875209,725875210,push
725870870,23a22b00ce87cd4852f627d769139520585c5b5d,,v4.3.1,failed,648,2020-09-10 09:54:50 UTC,725870871,725870872,725870873,725870874,725870875,725870876,725870877,725870878,725870879,725870880,725870881,725870882,725870883,725870884,725870885,725870886,725870887,725870888,725870889,725870890,725870891,725870892,725870893,725870896,725870897,725870898,725870899,725870900,725870901,725870902,725870903,725870906,725870907,725870908,725870910,push
725870828,23a22b00ce87cd4852f627d769139520585c5b5d,,4.3,failed,793,2020-09-10 09:52:39 UTC,725870831,725870832,725870833,725870834,725870836,725870837,725870839,725870840,725870841,725870842,725870843,725870844,725870845,725870846,725870847,725870848,725870849,725870850,725870851,725870852,725870853,725870854,725870855,725870856,725870857,725870858,725870859,725870860,725870861,725870862,725870863,725870864,725870865,725870866,725870867,push
725664456,b08efaae648003c2fcb81ef732cf6b45de4534d8,,master,passed,3036,2020-09-09 17:24:03 UTC,725664457,725664458,725664459,725664460,725664461,725664462,725664463,725664464,725664465,725664466,725664467,725664468,push
725595265,3b5c2dffca31ddfe78c823817d111f63a509c1e8,6346,master,passed,3156,2020-09-09 14:05:19 UTC,725595266,725595267,725595268,725595269,725595270,725595271,725595272,725595273,725595274,725595275,725595276,725595277,pull_request
725552465,b33d9c6af91497dede6d9a6f959cc0dcd66a196c,6330,master,passed,2945,2020-09-09 11:25:02 UTC,725552466,725552467,725552468,725552469,725552470,725552471,725552472,725552473,725552474,725552475,725552476,725552477,pull_request
725521659,eae8f0bc59c5314fcd5e0d220356f1a09d44004b,6330,master,failed,3104,2020-09-09 09:15:22 UTC,725521660,725521661,725521662,725521663,725521664,725521665,725521666,725521667,725521668,725521669,725521670,725521671,pull_request
725268987,d1846d8adb2063d7cb15d9f354176004915046bf,6330,master,failed,3042,2020-09-08 14:57:53 UTC,725268988,725268989,725268990,725268991,725268992,725268993,725268994,725268995,725268996,725268997,725268998,725268999,pull_request
725117788,605cd879da3d438567b89f2df7f316a64b11277e,6342,master,failed,684,2020-09-08 03:30:55 UTC,725117789,725117790,725117791,725117792,725117793,725117794,725117795,725117796,725117797,725117798,725117799,725117800,pull_request
724953745,ebc17cb125764cbf9e76e4c975766a2cf2eed8df,,remove-support-for-old-config-keys,passed,2977,2020-09-07 14:56:07 UTC,724953746,724953747,724953748,724953749,724953750,724953751,724953752,724953753,724953754,724953755,724953756,724953757,push
724948450,465d26766d6d959e9f871bf3663d3491e4b82883,,master,passed,2992,2020-09-07 14:45:43 UTC,724948451,724948452,724948453,724948454,724948455,724948456,724948457,724948458,724948459,724948460,724948461,724948462,push
724933899,ad502a5292c85d393a9641e18105d23c975624d1,,remove-support-for-old-config-keys,failed,3159,2020-09-07 14:08:22 UTC,724933900,724933901,724933902,724933903,724933904,724933905,724933906,724933907,724933908,724933909,724933910,724933911,push
724915981,08678ef5b2faeccccdff705b1d40d7d0352b4488,,master,failed,3059,2020-09-07 13:07:19 UTC,724915982,724915983,724915984,724915985,724915986,724915987,724915988,724915989,724915990,724915991,724915992,724915993,push
724915871,a192be01f5f5133bee6b8a2ad85e46fc0773e7c2,,master,canceled,0,,724915872,724915873,724915874,724915875,724915876,724915877,724915878,724915879,724915880,724915881,724915882,724915883,push
724915856,a192be01f5f5133bee6b8a2ad85e46fc0773e7c2,,v5.0.0rc3,failed,3006,2020-09-07 13:02:40 UTC,724915857,724915858,724915859,724915861,724915863,724915864,724915865,724915866,724915867,724915868,724915869,724915870,push
724911976,47acd55c89bae08a3493f3aff43ce0569494c9ad,,master,failed,3563,2020-09-07 12:47:50 UTC,724911977,724911978,724911979,724911980,724911981,724911982,724911983,724911984,724911985,724911986,724911987,724911988,push
724911413,79208bdacb7016d614d9ed562870c3d2fd8c164f,,master,errored,697,2020-09-07 12:45:30 UTC,724911414,724911415,724911416,724911417,724911418,724911419,724911422,724911423,724911424,724911425,724911426,724911427,push
724911159,8d6f7a8a787c0ffe2f79ef877e52bb81da335890,,master,canceled,0,,724911160,724911161,724911162,724911163,724911164,724911165,724911166,724911167,724911168,724911169,724911170,724911171,push
