build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
739993580,4dffdec0acf693443c5fd74f6919077177008814,,manual_rubocop_updates,passed,706,2020-10-30 04:59:17 UTC,739993581,739993582,739993583,739993584,739993585,739993586,739993587,739993588,739993589,739993590,739993591,739993592,739993593,739993594,739993595,push
739905881,2b2904c089b4892ac59f4c5a27c7aac8f08ec020,794,master,passed,724,2020-10-29 20:52:57 UTC,739905883,739905884,739905885,739905886,739905887,739905888,739905889,739905890,739905891,739905892,739905893,739905894,739905895,739905896,739905897,pull_request
739905860,a2a2702bdab7fea3cf950952f2d61d8ccf493de9,,fix_more_rubocop_issues,passed,731,2020-10-29 16:07:40 UTC,739905861,739905862,739905863,739905864,739905865,739905866,739905867,739905868,739905869,739905870,739905871,739905872,739905873,739905874,739905875,push
739904858,9416afd22d4ebaf5f48bd6e0fb4790edbc6ccc92,,master,passed,728,2020-10-29 13:34:33 UTC,739904859,739904860,739904861,739904862,739904863,739904864,739904865,739904866,739904867,739904868,739904869,739904870,739904871,739904872,739904873,push
739720473,a9588e0dbed74c62c8f2c9e1b6749361dfed743c,795,master,passed,1189,2020-10-29 07:23:12 UTC,739720474,739720475,739720476,739720477,739720478,739720479,739720480,739720481,739720482,739720483,739720484,739720485,739720486,739720487,739720488,pull_request
739720056,9e4da081a9d10b07d4bd9382bb4ad11268a336c3,,fix_hash_comma_rubocop,passed,718,2020-10-29 05:32:06 UTC,739720057,739720058,739720059,739720060,739720061,739720062,739720063,739720064,739720065,739720066,739720067,739720068,739720069,739720070,739720071,push
739717400,782d0726434cf73c6d0bf8e1b0c5098a470b459a,794,master,passed,719,2020-10-29 03:10:04 UTC,739717401,739717402,739717403,739717404,739717405,739717406,739717407,739717408,739717409,739717410,739717411,739717412,739717413,739717414,739717415,pull_request
739716843,ea81cd1c2b918040dcaffe1db42956a2b49539ba,,fix_more_rubocop_issues,passed,730,2020-10-29 00:23:32 UTC,739716844,739716845,739716846,739716847,739716848,739716849,739716850,739716851,739716852,739716853,739716854,739716855,739716856,739716857,739716858,push
739716696,750cf46eaa4cc37a8fe303cdb59fc2d6228aaec2,,fix_more_rubocop_issues,canceled,0,,739716697,739716698,739716699,739716700,739716701,739716702,739716703,739716704,739716705,739716706,739716707,739716708,739716709,739716710,739716711,push
737424890,75554956172b5f728666c42e0dc2d4b55cbb5d0f,742,master,passed,733,2020-10-20 14:45:53 UTC,737424891,737424892,737424893,737424894,737424895,737424896,737424897,737424898,737424899,737424900,737424901,737424902,737424903,737424904,737424905,pull_request
737424861,4108e1f695d126fa445ce15f33221545a70b6e65,,andyw8/script-to-keep-docs-in-sync,passed,729,2020-10-20 14:40:16 UTC,737424862,737424863,737424864,737424865,737424866,737424867,737424868,737424869,737424870,737424871,737424872,737424873,737424874,737424875,737424876,push
737424645,1f6e106c1a285243ddc2bd601d97cece706eecad,742,master,canceled,0,,737424646,737424647,737424648,737424649,737424650,737424651,737424652,737424653,737424654,737424655,737424656,737424657,737424658,737424659,737424660,pull_request
737424622,ecfd28da35ed776fe40fd5107168f145df2c7306,,andyw8/script-to-keep-docs-in-sync,errored,261,2020-10-20 14:37:30 UTC,737424623,737424624,737424625,737424626,737424627,737424628,737424629,737424630,737424631,737424632,737424633,737424634,737424635,737424636,737424637,push
736179731,750cf46eaa4cc37a8fe303cdb59fc2d6228aaec2,,master,passed,731,2020-10-15 21:13:15 UTC,736179732,736179733,736179734,736179735,736179736,736179737,736179738,736179739,736179740,736179741,736179742,736179743,736179744,736179745,736179746,push
736170279,3a59eb6bf617b880f0cae1377814e4d88347d51d,787,master,passed,727,2020-10-15 20:40:49 UTC,736170280,736170281,736170282,736170283,736170284,736170285,736170286,736170287,736170288,736170289,736170290,736170291,736170292,736170293,736170294,pull_request
736170243,3744aa7390928b2bc2b9bc009a5acf7a43646cc9,,fix_rubocop_conflicts_2,passed,725,2020-10-15 20:37:19 UTC,736170244,736170245,736170246,736170247,736170248,736170249,736170250,736170251,736170252,736170253,736170254,736170255,736170256,736170257,736170258,push
736131629,6e5eb7f5c8a8ed478abe438976aba4a70f52666b,,master,passed,722,2020-10-15 18:12:58 UTC,736131630,736131631,736131632,736131633,736131634,736131635,736131636,736131637,736131638,736131639,736131640,736131641,736131642,736131643,736131644,push
736052264,fb26794eee5f75e767cc6a61f8b3de0ca9d1ad1f,791,master,passed,755,2020-10-15 14:16:42 UTC,736052265,736052266,736052267,736052268,736052269,736052270,736052271,736052272,736052273,736052274,736052275,736052276,736052277,736052278,736052279,pull_request
736051756,7d9b8bc72095e030581e081bdcdd5cdce8afbf35,,fix_rubocop_conflicts_pre2,passed,772,2020-10-15 14:12:46 UTC,736051757,736051758,736051759,736051760,736051761,736051762,736051765,736051766,736051767,736051768,736051769,736051770,736051771,736051772,736051773,push
736048251,547af51cbfd415d96d02b77a27b474f39b4e008a,,master,passed,777,2020-10-15 14:01:15 UTC,736048252,736048253,736048254,736048255,736048256,736048257,736048258,736048259,736048260,736048261,736048262,736048263,736048264,736048265,736048266,push
736046519,114e9dab725de1819152f31db36a7a430cce9ec0,790,master,errored,574,2020-10-15 13:57:06 UTC,736046520,736046521,736046522,736046523,736046524,736046525,736046526,736046527,736046528,736046529,736046530,736046531,736046532,736046533,736046534,pull_request
736046463,ea137eb4b7b3624bda256413276441ece4c98a96,,andyw8/use-rubocop-shopify-gem,passed,725,2020-10-15 13:53:33 UTC,736046464,736046465,736046466,736046467,736046468,736046469,736046470,736046471,736046472,736046473,736046474,736046475,736046476,736046477,736046478,push
736041811,09db5ba27e2ae8986e735b87dbfd210371fa96e0,790,master,passed,763,2020-10-15 13:41:37 UTC,736041812,736041813,736041814,736041815,736041816,736041817,736041818,736041819,736041822,736041823,736041824,736041825,736041826,736041827,736041828,pull_request
736041711,7222838b2c315a254d53a47f1285d87a76b7ac4d,,andyw8/use-rubocop-shopify-gem,passed,713,2020-10-15 13:38:11 UTC,736041712,736041713,736041714,736041715,736041716,736041717,736041718,736041719,736041720,736041721,736041722,736041723,736041724,736041725,736041726,push
736035060,b28c57c29bd2828d6908c4ac9d27339b8c1f9972,,master,passed,724,2020-10-15 13:13:14 UTC,736035061,736035062,736035064,736035065,736035066,736035067,736035069,736035070,736035071,736035072,736035073,736035074,736035075,736035076,736035077,push
736032273,ab228d736861b3a4c140a6d508f68d896357a35b,789,master,passed,736,2020-10-15 13:01:20 UTC,736032274,736032275,736032276,736032277,736032278,736032279,736032280,736032281,736032282,736032283,736032284,736032285,736032286,736032287,736032288,pull_request
736032242,6fdf12af02d8a16eadb7b7ad0ef413597c6318c4,,dependabot/bundler/kramdown-2.3.0,passed,744,2020-10-15 13:01:14 UTC,736032243,736032244,736032245,736032246,736032247,736032248,736032249,736032250,736032251,736032252,736032253,736032254,736032255,736032256,736032257,push
735859433,d1f98fd726a9bc2f3a8e167ed01f3c5598f85d38,,master,passed,726,2020-10-14 21:29:20 UTC,735859434,735859435,735859436,735859437,735859438,735859439,735859440,735859441,735859443,735859445,735859446,735859447,735859448,735859449,735859450,push
735858057,ac3ca4a1d23418776ea08fa1faf136f2d03491e2,788,master,passed,734,2020-10-14 21:24:20 UTC,735858058,735858059,735858060,735858061,735858062,735858063,735858064,735858065,735858066,735858067,735858068,735858069,735858070,735858071,735858072,pull_request
735858035,fe332c6edebf925ea9152f8a434feedbc1d5c289,,andyw8/add-gemfile-lock,passed,727,2020-10-14 21:20:51 UTC,735858036,735858037,735858038,735858039,735858040,735858041,735858042,735858043,735858044,735858045,735858046,735858047,735858048,735858049,735858050,push
735817510,529b196c20d568b8e1f1b747a15b8c71a49f2b09,787,master,passed,736,2020-10-14 19:11:31 UTC,735817511,735817512,735817513,735817514,735817515,735817516,735817517,735817518,735817519,735817520,735817521,735817522,735817523,735817524,735817525,pull_request
735817469,1617c4f7ac746899fe9dad5199846e1f8a563705,,fix_rubocop_conflicts_2,passed,722,2020-10-14 19:04:24 UTC,735817470,735817471,735817472,735817473,735817474,735817475,735817476,735817477,735817478,735817479,735817480,735817481,735817482,735817483,735817484,push
735814879,338358efe4b5976ee97f3efa44b8b5f1bf365ff6,788,master,passed,730,2020-10-14 18:54:24 UTC,735814880,735814881,735814882,735814883,735814884,735814885,735814886,735814887,735814888,735814889,735814890,735814891,735814892,735814893,735814894,pull_request
735814342,8fa0db101fa694a1057cdc39914219af9690d5d1,,andyw8/add-gemfile-lock,passed,720,2020-10-14 18:42:09 UTC,735814343,735814344,735814345,735814346,735814347,735814348,735814349,735814350,735814351,735814352,735814353,735814354,735814355,735814356,735814357,push
735808776,0bce3399b9ea8cada93c48c403b66a1dde9d4b62,787,master,failed,735,2020-10-14 18:27:26 UTC,735808777,735808778,735808779,735808780,735808781,735808782,735808783,735808784,735808785,735808786,735808787,735808788,735808789,735808790,735808791,pull_request
735808726,e4ab288053ee222ae5a0cccb27a36e3bc177cf2f,,fix_rubocop_conflicts_2,failed,726,2020-10-14 18:13:35 UTC,735808727,735808728,735808729,735808730,735808731,735808732,735808733,735808734,735808735,735808736,735808737,735808738,735808739,735808740,735808741,push
735786425,ab4444dd440f9b272beb823690bc34fc787c0030,787,master,failed,729,2020-10-14 17:06:40 UTC,735786426,735786427,735786428,735786429,735786430,735786431,735786432,735786433,735786434,735786435,735786436,735786437,735786438,735786439,735786440,pull_request
735779473,9d74d1292aa273ba477445e82a58f2f957d3fe46,,fix_rubocop_conflicts_2,failed,930,2020-10-14 16:23:35 UTC,735779474,735779475,735779476,735779477,735779478,735779479,735779480,735779481,735779482,735779483,735779484,735779485,735779486,735779487,735779488,push
733377863,6c83470dda3a39c697e310f3c0740f9f0ab8a93e,,master,passed,724,2020-10-06 17:22:17 UTC,733377864,733377865,733377866,733377867,733377868,733377869,733377870,733377871,733377872,733377873,733377874,733377875,733377876,733377877,733377878,push
