build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
115713154,2650ab6093fcd94d38c3d5e5ae1caf527a159c3c,,master,failed,447,2016-03-13 19:30:06 UTC,115713155,115713156,115713157,115713158,push
115711923,3be56c7ac8354ef5bca06ff259fd18d972e9a5b7,,master,failed,406,2016-03-13 19:20:05 UTC,115711924,115711925,115711926,115711927,push
115710984,4b798a1d6e08423f24572b8ffadb46b981132069,,master,failed,383,2016-03-13 19:12:56 UTC,115710985,115710986,115710987,115710988,push
115544344,2b6a1e1f75d05269cb58b68b527f7ffd05a8c991,20,master,failed,423,2016-03-12 16:37:11 UTC,115544345,115544346,115544347,115544348,pull_request
115213618,4c16d482cacd0517e0eb1240581d79895970ed43,26,master,failed,299,2016-03-11 01:00:54 UTC,115213621,115213624,115213626,115213628,pull_request
114801112,6d86b2d6b3e9c39c09cfbebde6b6ac3a370ebf22,20,master,failed,420,2016-03-09 14:34:35 UTC,114801118,114801121,114801123,114801125,pull_request
114315851,c86d134f14a6b14b526e781c2d9a88f97d6fe37a,,master,failed,295,2016-03-07 18:41:21 UTC,114315853,114315856,114315858,114315862,push
114292908,72b90470c8cccc0700377fb0341ab1eee8d1b7d2,21,master,failed,353,2016-03-07 17:10:17 UTC,114292909,114292910,114292911,114292912,pull_request
114208004,d221407df892d942343627dc64d77b16518290a6,20,master,failed,420,2016-03-07 10:37:22 UTC,114208005,114208006,114208007,114208008,pull_request
114083608,e2df3f4360c0b8b0083946e12f38e66898c4f9eb,20,master,failed,433,2016-03-06 18:32:45 UTC,114083609,114083610,114083611,114083612,pull_request
114082614,e5f8733bcba6ea30aac2e7d1ec1fe1af90b006f5,20,master,errored,370,2016-03-06 18:26:01 UTC,114082617,114082618,114082619,114082620,pull_request
114077132,004b6304d6b5bd10fa5b2101535f856077b79a7c,20,master,errored,509,2016-03-06 17:45:45 UTC,114077133,114077134,114077135,114077136,pull_request
113921089,00ed401b412d35ce01368dc87ad5bef83bb3da24,19,master,failed,836,2016-03-05 17:41:56 UTC,113921090,113921091,113921092,113921093,pull_request
113607825,48338fb6e7bbfea42ef83a21f3fa28d9eca5626b,,master,failed,369,2016-03-04 09:07:20 UTC,113607826,113607827,113607828,113607829,push
113503742,8946700d8d0dc950afba3d21ce637a992ad207ca,16,master,failed,302,2016-03-03 20:55:15 UTC,113503743,113503744,113503745,113503746,pull_request
112669143,fcbeafbf0561c61db1e97d2e94ffc42acb64fc15,14,master,errored,321,2016-02-29 19:23:34 UTC,112669145,112669147,112669148,112669149,pull_request
112327129,39574362add6c08fbfc15336bed1cf1e7e186583,,master,failed,362,2016-02-28 00:09:15 UTC,112327130,112327131,112327132,112327133,push
112317758,64ac5c78d5da6f575ae31f262c34fd7bd1657ae9,13,master,failed,329,2016-02-27 22:52:29 UTC,112317759,112317760,112317761,112317763,pull_request
112312243,fabdc84f3543ac8ecdcddf271c41a2be558216e3,12,master,failed,395,2016-02-27 22:11:01 UTC,112312244,112312245,112312246,112312247,pull_request
112304996,92075a88ebc3937786e54b7413e6be73bce87b9a,12,master,failed,322,2016-02-27 21:20:16 UTC,112304997,112304998,112304999,112305000,pull_request
111779280,adb16e1e095435aa8dd5c24894c1c2c6e908e23e,,master,failed,396,2016-02-25 15:49:49 UTC,111779282,111779283,111779285,111779286,push
111610430,87c91b27a0ad1c2fb00b3f64d53493212b9c57d7,,v0.0.4,failed,480,2016-02-24 22:28:05 UTC,111610432,111610433,111610438,111610439,push
111610363,87c91b27a0ad1c2fb00b3f64d53493212b9c57d7,,master,failed,400,2016-02-24 22:27:34 UTC,111610364,111610365,111610366,111610367,push
105059587,ed18a40523887525fd717e3347262b6df31c43f5,,v0.0.3,failed,230,2016-01-27 01:31:33 UTC,105059588,105059589,105059590,105059591,push
105059567,ed18a40523887525fd717e3347262b6df31c43f5,,master,failed,238,2016-01-27 01:31:15 UTC,105059568,105059569,105059570,105059571,push
96312642,c297d6736da93cc91dffff22a0123a5d15494433,3,master,passed,201,2015-12-11 17:05:44 UTC,96312645,96312649,96312650,96312653,pull_request
96290950,3ca01b3308bb4127072763ffcf6f2cc4f2f36948,4,master,passed,250,2015-12-11 15:33:08 UTC,96290951,96290952,96290953,96290954,pull_request
93805182,a69c4b6cd557de30ca5c432f389c37e66984ea41,3,master,errored,174,2015-11-29 18:33:05 UTC,93805184,93805187,93805190,93805191,pull_request
89313566,4f00182efc02f2776fe0286184ba144c297cd63f,,master,passed,209,2015-11-04 21:16:18 UTC,89313567,89313568,89313569,89313570,push
48857768,79219f77923328691691ee2ebd6f7c29c7e10a5a,,v0.0.2,passed,226,2015-04-15 04:43:10 UTC,48857769,48857770,48857771,48857772,push
48857430,79219f77923328691691ee2ebd6f7c29c7e10a5a,,master,passed,463,2015-01-30 05:34:28 UTC,48857431,48857432,48857433,48857434,push
48778837,1c82fda4e4902a194baa3041f4fa746c8fd35620,,master,passed,489,2015-01-29 16:16:20 UTC,48778838,48778839,48778840,48778841,push
48775893,dbdce11f761c5d50bcbbf12432717fb92137ea7c,,master,errored,1044,2015-01-29 15:54:53 UTC,48775894,48775895,48775896,48775897,48775898,push
