build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
669096326,cf7a2c95b7cbf238e81d70cb28d5531c0342d7d9,126,master,passed,46,2020-03-31 06:03:57 UTC,669096327,pull_request
540803210,253f932ca8590e6dc1b4ab542aa725f94cd64e65,,master,passed,969,2019-06-03 15:13:39 UTC,540803211,540803212,540803213,540803214,540803215,540803216,540803217,540803218,540803219,540803220,540803221,540803222,540803223,540803224,cron
540401202,253f932ca8590e6dc1b4ab542aa725f94cd64e65,,master,passed,843,2019-06-02 15:12:56 UTC,540401203,540401204,540401205,540401206,540401207,540401209,540401211,540401213,540401216,540401217,540401218,540401219,540401220,540401221,cron
540120056,253f932ca8590e6dc1b4ab542aa725f94cd64e65,,master,passed,991,2019-06-01 15:12:18 UTC,540120057,540120058,540120059,540120060,540120061,540120062,540120063,540120064,540120065,540120066,540120067,540120068,540120069,540120070,cron
539263941,253f932ca8590e6dc1b4ab542aa725f94cd64e65,,master,passed,837,2019-05-30 15:11:20 UTC,539263942,539263943,539263944,539263945,539263946,539263947,539263948,539263949,539263950,539263951,539263952,539263953,539263954,539263955,cron
538801661,253f932ca8590e6dc1b4ab542aa725f94cd64e65,,master,passed,882,2019-05-29 15:10:36 UTC,538801662,538801664,538801665,538801666,538801668,538801669,538801671,538801674,538801677,538801678,538801679,538801680,538801681,538801682,cron
538494660,d3fef21dce7956e43afb59cd305c20054437a110,106,master,passed,814,2019-05-28 23:19:30 UTC,538494661,538494662,538494663,538494664,538494665,538494666,538494667,538494668,538494669,538494670,538494671,538494672,538494673,538494674,pull_request
538485571,8c412f6cda812a1fd786044c8a1dde3a6f173e1d,107,master,passed,848,2019-05-28 22:48:08 UTC,538485572,538485573,538485574,538485575,538485576,538485577,538485578,538485579,538485580,538485581,538485582,538485583,538485584,538485585,538485586,pull_request
538484469,82011561d3ad2fd79428b2249d82997c5485356c,108,master,passed,1022,2019-05-28 22:44:45 UTC,538484470,538484471,538484472,538484473,538484474,538484475,538484476,538484477,538484478,538484479,538484480,538484481,538484482,538484483,538484484,pull_request
538413807,18e942626563ebeeca2e8131129fcb4cca434aac,107,master,passed,925,2019-05-28 19:55:36 UTC,538413808,538413810,538413812,538413815,538413816,538413817,538413818,538413819,538413820,538413823,538413824,538413825,538413826,538413827,538413828,pull_request
538411111,f61fe9fc9473dbf4c6a7b0761d5cbd9df0884299,107,master,passed,942,2019-05-28 19:51:01 UTC,538411112,538411114,538411115,538411117,538411118,538411119,538411120,538411121,538411122,538411123,538411124,538411125,538411126,538411127,538411128,pull_request
538409599,623501670a13a49f4805b2979c8bc1f25a11460b,106,master,passed,939,2019-05-28 19:45:06 UTC,538409600,538409601,538409602,538409603,538409604,538409605,538409606,538409607,538409608,538409609,538409610,538409611,538409612,538409613,pull_request
538408208,7e51b93b8c0d9a31feabb5680ef4cdca05da4f00,106,master,passed,906,2019-05-28 19:41:58 UTC,538408209,538408210,538408211,538408212,538408214,538408216,538408218,538408219,538408220,538408221,538408222,538408223,538408224,538408225,pull_request
538406965,f627d1e509eab56f570f475c886b170727f1f224,107,master,passed,892,2019-05-28 19:39:09 UTC,538406967,538406970,538406972,538406973,538406974,538406975,538406976,538406977,538406978,538406979,538406980,538406981,538406982,538406983,538406984,pull_request
538403998,69d8c02cae1c9c7f440e482106d92aa7cecac487,107,master,passed,906,2019-05-28 19:34:07 UTC,538404000,538404001,538404002,538404003,538404004,538404005,538404006,538404007,538404008,538404009,538404010,538404011,538404012,538404013,538404014,pull_request
538360132,99ac55ae59b39d35a3931a37777862eb7f782c21,106,master,passed,845,2019-05-28 17:47:12 UTC,538360133,538360134,538360135,538360136,538360137,538360138,538360139,538360140,538360141,538360142,538360143,538360145,538360147,538360148,pull_request
538354328,bd79f11c06f7b19ae854f108dfec905a8bf30598,106,master,failed,663,2019-05-28 17:35:03 UTC,538354329,538354330,538354331,538354332,538354333,538354334,538354335,538354336,538354337,538354338,538354339,538354340,538354341,538354342,pull_request
537930724,253f932ca8590e6dc1b4ab542aa725f94cd64e65,,master,passed,782,2019-05-27 19:44:13 UTC,537930725,537930726,537930727,537930728,537930729,537930730,537930731,537930732,537930733,537930734,537930735,537930736,537930737,537930738,push
537611681,5640a984c534527a922a73bde66bc96363b82655,,master,passed,857,2019-05-27 03:54:14 UTC,537611682,537611685,537611686,537611687,537611688,537611689,537611690,537611691,537611695,537611696,537611724,537611725,537611732,537611733,push
537611205,bdb498ef42ad66dfa3b3a97f279679185ca78d34,,master,passed,885,2019-05-27 03:49:24 UTC,537611206,537611207,537611208,537611209,537611210,537611211,537611212,537611213,537611214,537611215,537611216,537611217,537611218,537611219,push
537605932,5ef6b671d09f9b4454d2945c09e4b4599b34c0d6,,master,passed,967,2019-05-27 03:18:19 UTC,537605933,537605934,537605935,537605936,537605937,537605938,537605939,537605940,537605941,537605942,537605943,537605944,537605945,537605946,push
537559620,2d9ad9f74d84712522d3309b2f3065921f77587e,103,master,passed,795,2019-05-26 22:47:09 UTC,537559621,537559622,537559623,537559624,537559625,537559626,537559627,537559628,537559629,537559630,537559631,537559632,537559633,537559634,pull_request
537557381,d09cb54af30196d1d751adfd67d108d13a2502d9,103,master,passed,750,2019-05-26 22:35:53 UTC,537557382,537557383,537557384,537557385,537557386,537557387,537557388,537557389,537557390,537557391,537557392,537557393,537557394,537557395,pull_request
537557039,cbaa4c19dae493eda19b63aeb1e3ee8b139afd99,103,master,passed,898,2019-05-26 22:33:01 UTC,537557040,537557041,537557042,537557043,537557044,537557045,537557046,537557047,537557048,537557049,537557050,537557051,537557052,537557053,pull_request
537555811,5e57ad33daf5b003718ab4fd52ad638d80611250,103,master,passed,837,2019-05-26 22:28:10 UTC,537555812,537555813,537555814,537555815,537555816,537555817,537555818,537555819,537555820,537555821,537555822,537555823,537555824,537555825,pull_request
537466095,79e3f6cd770b4a8870c6f02e0ce36fc821c225fc,103,master,passed,839,2019-05-26 15:55:42 UTC,537466096,537466097,537466098,537466099,537466100,537466101,537466102,537466103,537466104,537466105,537466106,537466107,537466108,537466109,pull_request
537465647,57d472a66de84bc180ea1ccc360d50fe8ca4f031,103,master,passed,878,2019-05-26 15:53:10 UTC,537465648,537465649,537465650,537465651,537465652,537465653,537465654,537465655,537465656,537465657,537465658,537465659,537465660,537465661,pull_request
537463899,7b0717090ff27d7ebc7e8635641541dcf4634de3,103,master,passed,833,2019-05-26 15:44:57 UTC,537463900,537463901,537463902,537463903,537463904,537463905,537463906,537463907,537463908,537463909,537463910,537463911,537463912,537463913,pull_request
537463605,aadd5b09f80f87a9ffa76c76ce9071dda1da0107,103,master,passed,757,2019-05-26 15:43:19 UTC,537463606,537463607,537463608,537463609,537463610,537463611,537463612,537463613,537463614,537463615,537463616,537463617,537463618,537463619,pull_request
537456660,f58c8945e0ceecdf3ac84ffb0c75849d39b19eb5,103,master,passed,766,2019-05-26 15:10:59 UTC,537456661,537456662,537456663,537456664,537456665,537456666,537456667,537456668,537456669,537456670,537456671,537456672,537456673,537456674,pull_request
